thx_1138|David Poland|Hot Button|F||3/5|July 26, 2002|N
thx_1138|Scott Weinberg|eFilmCritic.com|F||4/5|July 26, 2002|N
thx_1138|Dave Kehr|Chicago Reader|R|Muddled and hopelessly artsy, but at least Lucas got it out of his system early on.|NA|January 1, 2000|Y
thx_1138|James O'Ehley|Sci-Fi Movie Page|F|Dramatic interest do waver at times . . .|NA|January 1, 2000|N
safety_not_guaranteed|Richard Propes|TheIndependentCritic.com|F|The kind of film where you leave the theater simply having to tell your friends about it.|4.0/4.0|September 21, 2020|N
safety_not_guaranteed|Brent McKnight|The Last Thing I See|F|A quiet, inventive, heartfelt approach to science fiction.|B|July 19, 2020|N
safety_not_guaranteed|Sergio Benítez|Espinof|F|Trevorrow narrates the story devised by Connolly with a simplicity that is what ultimately makes us love almost immediately any of the four characters. [Full Review in Spanish]|NA|May 7, 2020|N
safety_not_guaranteed|Ed Travis|Hollywood Jesus|F|What follows is a remarkably touching and hilarious tale.|NA|March 31, 2020|N
safety_not_guaranteed|Don Shanahan|25YL (25 Years Later)|F|The proverbial pitch that we would laugh off becomes the jumping-off point for a unique and original comedy.|4/5|December 4, 2019|N
safety_not_guaranteed|Katie Smith-Wong|Flick Feast|F|Witty, quirky and different in the best sense.|4/5|November 26, 2019|N
safety_not_guaranteed|Debbie Lynn Elias|Behind The Lens|F|While safety may not be guaranteed, there is one thing that is a guarantee - one of my top picks of 2012, Safety Not Guaranteed is a guaranteed great movie-going experience.|NA|November 26, 2019|N
safety_not_guaranteed|C.J. Prince|Way Too Indie|F|If you can get past the flaws, Safety Not Guaranteed will make for a short but pleasant time.|6.9/10|June 29, 2019|N
safety_not_guaranteed|Abbie Bernstein|Assignment X|F|Safety Not Guaranteed is good enough to withstand spoilers, but why risk ruining anyone's enjoyment? See it - it's both uncommon and charming.|B|February 1, 2019|N
safety_not_guaranteed|Jennifer Heaton|Alternative Lens|F|If you enjoy films like Little Miss Sunshine or (500) Days of Summer, this will be right up your alley.|9.5/10|November 1, 2018|N
safety_not_guaranteed|Sarah Gopaul|Digital Journal|F|The unusual story is complemented by quirky characters that are strengthened by excellent performances. A somewhat dark and sometimes cynical comedy.|NA|September 8, 2018|N
safety_not_guaranteed|Emma Dibdin|The Arts Desk|F|This is a heartfelt and smart-tongued micro sci-fi with a tone and voice entirely its own, faltering only in its half-hearted attempts to become an ensemble piece.|4/5|May 21, 2018|N
safety_not_guaranteed|J. Olson|Cinemixtape|F|Plaza and Duplass do great, believable work, and it's a debut that both writer (Connolly) and director (Trevorrow) can proudly hang their hats on.|3.5/5|April 17, 2016|N
safety_not_guaranteed|Sean Burns|Philadelphia Weekly|R|What garbage cinematography! I'd gladly donate $10 to buy them an [expletive] tripod.|NA|May 3, 2015|N
safety_not_guaranteed|Al Alexander|The Patriot Ledger|F|It's just about everything you'd want in a summer movie, combining elements of romance, science fiction and comedy juiced with an element of frat-boy attitude.|A|May 24, 2013|N
safety_not_guaranteed|Meredith Borders|Birth.Movies.Death.|F|SAFETY NOT GUARANTEED sticks the landing.|NA|April 3, 2013|N
safety_not_guaranteed|Wesley Lovell|Cinema Sight|F|Bouncing back and forth between belief and incredulity, the film weaves an engaging story about love, time travel and the importance of looking beyond the obvious.|3.5/4|March 21, 2013|N
safety_not_guaranteed|Tom Glasson|Concrete Playground|F|Time travel and unexpected love combine for one of the best films of the year.|4.5/5|March 3, 2013|N
safety_not_guaranteed|Emanuel Levy|EmanuelLevy.Com|F||B|February 23, 2013|N
safety_not_guaranteed|Simon Miraudo|Quickflix|F|If you like your science-fiction lo-fi, and your coming of age parables with a handy technological metaphor at their core, Colin Trevorrow's Safety Not Guaranteed is the movie you've been waiting for.|3.5/5|January 13, 2013|N
safety_not_guaranteed|Derek Malcolm|London Evening Standard|F|The film is obviously low-budget but has a smart script and a real feeling for those who would like to turn back the clock. Its modesty on the whole becomes it, and Plaza is a real find.|3/5|January 4, 2013|Y
safety_not_guaranteed|Russell Lewin|SFX Magazine|F|A human drama with some good laughs, winningly performed, and never predictable.|4/5|January 2, 2013|N
safety_not_guaranteed|Philip French|Observer (UK)|F|[It] can be comic, tragic, mundane or something weirdly transcendental.|NA|December 30, 2012|N
safety_not_guaranteed|Henry Fitzherbert|Daily Express (UK)|F|Shows you don't need much more than a good script to make a decent film - even if said script involves time travel.|3/5|December 28, 2012|N
safety_not_guaranteed|Stella Papamichael|Radio Times|F|The finale may raise eyebrows, but this is an experience you'll want to relive.|4/5|December 27, 2012|N
safety_not_guaranteed|Grant Rollings|The Sun (UK)|R|The problem is that your safety is guaranteed - everyone is too likeable for there to be any sense of danger.|3/5|December 27, 2012|N
safety_not_guaranteed|Mike McCahill|Guardian|R|his time-travel romcom wastes lead Aubrey Plaza and dithers until its geek-pandering finale.|2/5|December 27, 2012|Y
safety_not_guaranteed|Nigel Andrews|Financial Times|R|The independent sector of American cinema, you would think, would do better.|2/5|December 27, 2012|Y
safety_not_guaranteed|Jessica Lambert|Little White Lies|F|Few films so gloriously live up to their potential.|4/5|December 26, 2012|Y
safety_not_guaranteed|Tim Evans|Sky Cinema|F|See it...then travel back in time and see it again.|3/5|December 26, 2012|N
safety_not_guaranteed|Damon Wise|Empire Magazine|F|An endearingly oddball indie sci-fi.|3/5|December 24, 2012|N
safety_not_guaranteed|Stella Papamichael|Digital Spy|F|A low-concept film about time travel mightn't sound like much of a trip, but first-time director Colin Trevorrow offers good-natured fun and real substance in place of shiny surfaces and whizz-bang effects.|4/5|December 24, 2012|N
safety_not_guaranteed|Rich Cline|Contactmusic.com|F|With a low budget but a lot of imagination and talent, director Trevorrow and writer Connolly create a deceptively simple comedy that's one of the most entertaining films of the year.|5/5|December 21, 2012|N
safety_not_guaranteed|Christopher Tookey|Daily Mail (UK)|R|It may not make you walk out, but it certainly left me unsatisfied.|2/5|December 20, 2012|N
safety_not_guaranteed|Philip Concannon|The Skinny|R|With another rewrite and some more focused direction, Trevorrow could have exploited the potential in his story and provided a worthy platform for Plaza, whose deadpan lead performance is excellent.|2/5|December 20, 2012|N
safety_not_guaranteed|Tom Huddleston|Time Out|F|Plaza and Duplass are enormously watchable, and there's a sweet sadness in the movie's focus on lost dreams and missed chances, and the truism that we all long for a time machine every once in a while.|3/5|December 18, 2012|Y
safety_not_guaranteed|Bill Clark|FromTheBalcony|F|Safety Not Guaranteed is an original worth seeking out.|B|December 8, 2012|N
safety_not_guaranteed|James Mottram|Total Film|F|The past has never seemed so inviting as it does in Colin Trevorrow's DIY time-travel romance.|4/5|December 6, 2012|N
safety_not_guaranteed|Michael Sauter|Film Journal International|F|From its shoestring budget to its familiar tropes, this could have been independent filmmaking at its most generic. But with its off-the-wall premise, snarky wit and heartfelt performances, it's quite the opposite: an inspired original.|NA|November 16, 2012|N
safety_not_guaranteed|Eric Melin|Scene-Stealers.com|F|A lighthearted tale that deftly mixes absurdist humor with touching moments and a real feeling of loneliness.|3/4|November 9, 2012|N
safety_not_guaranteed|Leonard Maltin|indieWire|F|How do you incorporate a science-fiction element in a low-budget indie production? For answers, see the engaging new comedy Safety Not Guaranteed...|NA|November 2, 2012|Y
safety_not_guaranteed|Jim Schembri|3AW|F|A small, richly nuanced, engaging piece of romantic fluff with a decent sci-fi tinge that doesn't overplay its quirkiness.|3/5|October 19, 2012|N
safety_not_guaranteed|David Stratton|At the Movies (Australia)|F|It is a strange and strangely appealing journey that this film takes.|4/5|October 18, 2012|N
safety_not_guaranteed|Margaret Pomeranz|At the Movies (Australia)|F|This is one of those films where the filmmaker takes you on an audacious journey and makes you believe every moment of it. A nice debut from Trevorrow and Connolly.|4/5|October 18, 2012|N
safety_not_guaranteed|Philippa Hawker|The Age (Australia)|F|The film balances the extraordinary and ordinary with great aplomb, and Duplass and Plaza give beautifully judged performances.|3.5/5|October 18, 2012|Y
safety_not_guaranteed|Leigh Paatsch|Herald Sun (Australia)|F|It is one of those nicely-made efforts where every element sits perfectly in place, but the director is too tentative to shift them around too much. So they just sit there. The choice is yours: enjoy the stillness, or move on.|3/5|October 18, 2012|N
safety_not_guaranteed|Mark Demetrius|FILMINK (Australia)|F|It's a slight and modest flick that occasionally lapses into sentimentality, but it's original and nicely carried by the actors.|NA|October 18, 2012|N
safety_not_guaranteed|Beth Wilson|Trespass|F|Safety Not Guaranteed has real pathos which is always a lovely counterbalance to comedy.|NA|October 18, 2012|N
safety_not_guaranteed|Aaron Yap|Flicks.co.nz|F|Content to charm our pants off rather than set our imagination on fire.|3/5|October 18, 2012|N
safety_not_guaranteed|Matthew Toomey|ABC Radio Brisbane|F|It will keep you smiling and keep you guessing. It's far from the safe, formulaic comedies that usually emanate from the big studios in Hollywood.|B|October 15, 2012|N
safety_not_guaranteed|Blake Howard|2UE That Movie Show|F|It's a warm, fuzzy indie and a covert sci fi triumph.|4/5|October 14, 2012|N
safety_not_guaranteed|Andrew L. Urban|Urban Cinefile|F|Comedy, romance, sci-fi ... and wonderful whimsy, come together in this surprising film. We love surprises in our cinema, especially ones made with such heart|NA|October 13, 2012|N
safety_not_guaranteed|Louise Keller|Urban Cinefile|F|Each of the four central characters is quirky and flawed; what is supremely interesting is how we change our minds about them all. What begins as an oddball idea is fleshed out by way of a myriad branches, leading into different but credible directions|NA|October 13, 2012|N
safety_not_guaranteed|Bruce Bennett|Spectrum (St. George, Utah)|F|If a group of your witty, talented and absolutely committed friends made a movie, this is the kind of truly 'indie' film to which they would aspire.|B|October 5, 2012|N
safety_not_guaranteed|Robert Roten|Laramie Movie Scope|F|This is one of those movies that gives independent cinema a good reputation. It's one of those little gems that isn't seen in most of the country, but should be.|B|September 28, 2012|N
safety_not_guaranteed|Adam Ross|The Aristocrat|F|This hugely enjoyable comedy shows that you don't need massive budgets or stars for success: likeable characters and smart ideas are more than enough.|4/5|September 27, 2012|N
safety_not_guaranteed|Patrick Kolan|Shotgun Cinema|F|When a crew is given constraints like a miniscule budget, more emphasis rightly goes into tightening up things like scripting and performance. It's the 'Chasing Amy' phenomenon at work.|4/5|September 27, 2012|N
safety_not_guaranteed|Jonathan Lack|We Got This Covered|F|Safety Not Guaranteed is an excellent comedy, one with tons of heart, great characters, and tremendous performances from Aubrey Plaza and Mark Duplass.|9/10|September 15, 2012|N
safety_not_guaranteed|Rob Thomas|Capital Times (Madison, WI)|F|Trevorrow keeps the film moving with the crackerjack skill of a screwball comedy - almost nobody in the film is allowed to be uninteresting or unfunny.|3.5/4|September 12, 2012|N
safety_not_guaranteed|Dennis Schwartz|Dennis Schwartz Movie Reviews|F|A zany indie sci-fi/comedy, that has a promising innovative premise about time travel.|B|August 29, 2012|N
safety_not_guaranteed|Brent Simon|Shared Darkness|F|An entertaining seriocomic bauble that richly mines for laughs the pained regret and fumbling desires of its characters in much the same manner as Alexander Payne.|A|July 30, 2012|N
safety_not_guaranteed|Ken Hanke|Mountain Xpress (Asheville, NC)|F|Probably not the best movie you'll see all year, but it might just be the most special one.|5/5|July 25, 2012|N
safety_not_guaranteed|Linda Cook|Quad City Times (Davenport, IA)|F|The only thing that saddens me about this little gem of a movie is that it may not be seen by anyone.|4/4|July 20, 2012|N
safety_not_guaranteed|Christopher Lloyd|Sarasota Herald-Tribune|F|The characters are off-kilter and even weird, but watching them one senses their strange behavior occurs because of who they are, not because they're putting on a performance.|4.5/5|July 15, 2012|N
safety_not_guaranteed|Roger Moore|Tribune News Service|F|It's the film's attempt at a conventional, big budget finale, with a big prop(Think H.G. Wells)...that trips it up.|3/4|July 14, 2012|N
safety_not_guaranteed|Gary Wolcott|Tri-City Herald|F|So good you're not going to care whether his time machine works or not.|5/5|July 13, 2012|N
safety_not_guaranteed|Jim Lane|Sacramento News & Review|F|... fairly bulges with quirky hangdog charm ...|4/5|July 5, 2012|N
safety_not_guaranteed|Dan Lybarger|MovieMaker Magazine|F|'Safety Not Guaranteed' is a little comedy that makes the world safe for personal ads.|4/5|July 1, 2012|N
safety_not_guaranteed|Tony Macklin|tonymacklin.net|F|Safety Not Guaranteed is an indie flight of fancy. It's fresh and imaginative. Its best moments are when it is grounded in the absurdity and whimsy of the human condition.|2.5/5|June 26, 2012|N
safety_not_guaranteed|Simon Foster|Screen-Space|F|The superbly-balanced tone of this sweet and sour outsider-romance is the real star of [Trevorrow's] feature debut, though breakout turns by on-the-cusp players Audrey Plaza and Jake M Johnson add to the film's warm and wondrous sense of discovery.|NA|June 24, 2012|N
safety_not_guaranteed|Mike Scott|Times-Picayune|F|It is an offbeat charmer that is fun and engaging from a storytelling standpoint, but one that also brings a surprisingly rich emotional payoff.|4/5|June 22, 2012|N
safety_not_guaranteed|Rene Rodriguez|Miami Herald|F|Safety Not Guaranteed is droll and hilarious, but there isn't a cheap laugh in it, and the ending is so perfect it sends you soaring.|3/4|June 22, 2012|Y
safety_not_guaranteed|Adam Graham|Detroit News|R|"""Safety"" can't sustain its own offbeat energy. By the end, even Aubrey Plaza would roll her eyes at it."|C|June 22, 2012|Y
safety_not_guaranteed|Graham Killeen|Milwaukee Journal Sentinel|F|"Unlike time travel or jet-setting, ""Safety Not Guaranteed"" shows that making movies can still be more about the journey than the destination. Whether or not you have first-class tickets."|3/4|June 21, 2012|N
safety_not_guaranteed|Joe Williams|St. Louis Post-Dispatch|F|"""Safety Not Guaranteed"" is eccentric enough to get mistaken for an uplifting fantasy, but it's Plaza who belongs in the penthouse."|2.5/4|June 21, 2012|Y
safety_not_guaranteed|Matthew Pejkovic|Matt's Movie Reviews|F|Hope is a powerful thing and Safety Not Guaranteed delivers in its tale of longing, deliverance and connection during the here and now.|4/5|June 16, 2012|N
safety_not_guaranteed|David Nusair|Reel Film Reviews|F|An intriguing yet erratic effort...|2.5/4|June 16, 2012|N
safety_not_guaranteed|Marc Savlov|Austin Chronicle|F|Less of a philosophical argument and more of a character piece driven deep into the heart by Duplass and Plaza.|3/5|June 15, 2012|N
safety_not_guaranteed|James Verniere|Boston Herald|F|Have you ever wondered what mumblecore sci-fi would look like? Wonder no more.|B|June 15, 2012|N
safety_not_guaranteed|Jeremy Mathews|Paste Magazine|F|Rather than trying to beat Hollywood at its own game of high-tech gadgets and weaponry, director Colin Trevorrow and writer Derek Connolly achieve a sly mix of the insane and the mundane.|7.1/10|June 15, 2012|N
safety_not_guaranteed|Brian Tallerico|HollywoodChicago.com|F|A character-driven piece about regret and true partnership - our basic, primal need for someone to take the journey with us even if safety is not guaranteed.|4.5/5.0|June 15, 2012|N
safety_not_guaranteed|Kelly Vance|East Bay Express|F|Aubrey Plaza is the best thing about this iffy mock-sci-fi doohickey.|NA|June 15, 2012|N
safety_not_guaranteed|Norman Wilner|NOW Toronto|F|As a hipster rom-com about people trying to shake off their pasts to make present-day connections, it's pretty satisfying.|3/5|June 15, 2012|N
safety_not_guaranteed|Liz Braun|Jam! Movies|F|A strange, light-hearted bit of quasi-sci-fi, with no small amount of heart.|3.5/5|June 15, 2012|N
safety_not_guaranteed|Rick Groen|Globe and Mail|F|Neatly, the script embarks on one journey while dangling the possibility of another: the prospect of taking a sudden leap from comic reality into the realm of pure imagination.|3/4|June 15, 2012|Y
safety_not_guaranteed|Michael O'Sullivan|Washington Post|F|"""Safety Not Guaranteed"" is most vibrant and vital at its edges, in the way that the characters interact with each other while waiting for something to happen."|3/4|June 15, 2012|Y
safety_not_guaranteed|Mark Dujsik|Mark Reviews Movies|F|The material is played mostly for laughs and succeeds in that regard. The undercurrent of lament in Safety Not Guaranteed, though, is what holds the film together.|3/4|June 14, 2012|N
safety_not_guaranteed|Mick LaSalle|San Francisco Chronicle|F|It's brisk and assured and never begs the audience's indulgence. No time is wasted. The movie is, at every moment, either funny or pushing the story forward, or both.|3/4|June 14, 2012|Y
safety_not_guaranteed|Michael Phillips|Chicago Tribune|F|The film is modest but skillful and heartfelt, spiced just so by Plaza and company.|3/4|June 14, 2012|Y
safety_not_guaranteed|Claudia Puig|USA Today|F|Safety Not Guaranteed casts an enchanting spell from its opening scene.|4/4|June 14, 2012|Y
safety_not_guaranteed|Frank Swietek|One Guy's Opinion|F|If safety isn't guaranteed by the film's title, a viewer's satisfaction with this genial, warm-hearted movie pretty much can be.|B|June 14, 2012|N
safety_not_guaranteed|Brian Orndorf|BrianOrndorf.com|R|One central recasting and brutal editorial session away from being a lovely little short film, where its mystery and sentiment is more easily controlled and considered.|C|June 14, 2012|N
safety_not_guaranteed|Ann Lewinson|Boston Phoenix|F|With its well-constructed screenplay, sharp dialogue and unapologetic sincerity, this first feature from former SNL interns Colin Trevorrow and Derek Connolly is its own act of nostalgia...|3/4|June 14, 2012|N
safety_not_guaranteed|Steven Rea|Philadelphia Inquirer|F|Expectedly funny but unexpectedly touching, too.|NA|June 14, 2012|Y
safety_not_guaranteed|Ty Burr|Boston Globe|F|A pleasantly ramshackle affair balanced uniquely between the crass and the sweet.|3/4|June 14, 2012|Y
safety_not_guaranteed|Drew Hunt|Chicago Reader|F|The film almost spirals out of control when some overtly conceptual elements are introduced to the plot, but there's enough conviction in the performances to keep them tolerable.|NA|June 14, 2012|Y
safety_not_guaranteed|Chris Hewitt|St. Paul Pioneer Press|F|It should work for either fans of quirky romcoms or Aubrey Plaza.|3/4|June 14, 2012|N
safety_not_guaranteed|Bill Goodykoontz|Arizona Republic|F|A charming movie that blends comedy, romance and science fiction -- not necessarily the most obvious combination of genres, but one that director Colin Trevorrow and writer Derek Connolly manage with assured ease.|4/5|June 14, 2012|Y
safety_not_guaranteed|Gary Thompson|Philadelphia Daily News|F|Around every corner is a scene we don't expect, a joke we haven't heard (plus some inspired visual gags).|3.5/4|June 14, 2012|N
safety_not_guaranteed|Matt Pais|RedEye|F|For the right kind of romantic, Safety Not Guaranteed offers pure outsider catharsis.|3.5/4|June 14, 2012|N
safety_not_guaranteed|Linda Barnard|Toronto Star|F|Safety Not Guaranteed rewards those willing to ditch cynicism for a playful world where anything is possible.|3.5/4|June 14, 2012|Y
safety_not_guaranteed|Roger Ebert|Chicago Sun-Times|F|"""Safety Not Guaranteed"" not only has dialogue that's about something, but characters who have some depth and dimension."|3.5/4|June 14, 2012|Y
safety_not_guaranteed|James Berardinelli|ReelViews|F|"""Charming"" and ""sweet"" are two words that can be applied to this movie, which is considerably gentler than the R-rating might imply."|3/4|June 12, 2012|Y
safety_not_guaranteed|Josh Larsen|LarsenOnFilm|R|...aspires mostly to nonchalance.|2/4|June 11, 2012|N
safety_not_guaranteed|Robert Levin|amNewYork|R|A tame indie with sci-fi leanings that nearly gets by on Aubrey Plaza's unique charms.|2.5/4|June 9, 2012|N
safety_not_guaranteed|Dana Stevens|Slate|F|A slight, wistful comedy that, at least up to the ambitious but unsatisfying final scenes, combines sci-fi and rom-com to pleasing effect.|NA|June 8, 2012|Y
safety_not_guaranteed|Leonard Maltin|leonardmaltin.com|F|If you like low-key, offbeat comedies, consider it a must-see. 'Safety Not Guaranteed' covers interesting ground, literally speaking, in Washington state, which gives it a fresh look and feel. It's also extremely well cast.|NA|June 8, 2012|N
safety_not_guaranteed|Matt Singer|ScreenCrush|F|Uses a target of modern day cynicism to tell a story about the importance of rejecting modern day cynicism.|7/10|June 8, 2012|N
safety_not_guaranteed|Jeffrey M. Anderson|Common Sense Media|F|Though Safety Not Guaranteed is comfortable and pleasing, it's also amazingly fresh, concentrating on its characters and emotions rather than on a collection of visual effects, genre staples, or gratuitous thrills.|4/5|June 8, 2012|N
safety_not_guaranteed|Ethan Alter|Television Without Pity|R|Make no mistake -- Plaza is a real talent. Talented enough to deserve better material than Safety Not Guaranteed.|NA|June 8, 2012|N
safety_not_guaranteed|Nora Lee Mandel|Film-Forward.com|F|Big Bang Theory fans [should] transport . . . to a similarly charming story of endearing nerds and the practical companions drawn into their skewed orbit.|7/10|June 8, 2012|N
safety_not_guaranteed|Todd Jorgenson|Cinemalogue|F|... a quirky yet heartfelt time-travel comedy with plenty of low-budget charm.|NA|June 8, 2012|N
safety_not_guaranteed|Caryn James|James on screenS|F|Not a sci-fi movie but a droll, totally charming, un-hokey romantic comedy about two misfits. The film belongs to Aubrey Plaza's deadpan, touching, understated performance.|NA|June 8, 2012|N
safety_not_guaranteed|Kyle Smith|New York Post|F|Connolly ... goes beyond indie clichés to understand these characters, find their humanity and make us feel for them.|3/4|June 8, 2012|Y
safety_not_guaranteed|Kenneth Turan|Los Angeles Times|F|Because nothing plays out as anticipated, this off-balance project comes fully alive on screen in a way a written summary can't capture.|4/5|June 7, 2012|Y
safety_not_guaranteed|Stephen Holden|New York Times|F|"""Safety Not Guaranteed"" won the Waldo Salt screenwriting award at the Sundance Film Festival, and it is a small-scale winner."|3/5|June 7, 2012|Y
safety_not_guaranteed|Moira MacDonald|Seattle Times|F|"Part road movie, part romance, part coming-of-age comedy and part something entirely its own, ""Safety Not Guaranteed"" is an unexpected pleasure."|3.5/4|June 7, 2012|Y
safety_not_guaranteed|Marc Mohan|Oregonian|F|"The clever but confused ""Safety Not Guaranteed"" is loosely inspired by a classified ad, ostensibly seeking a partner for a trip back in time, which became a minor Internet sensation a few years back."|B|June 7, 2012|N
safety_not_guaranteed|Peter Travers|Rolling Stone|F|Sometimes a movie comes out of nowhere and wins you over. Safety Not Guaranteed is that kind of unexpected gift.|3/4|June 7, 2012|Y
safety_not_guaranteed|Alison Willmore|Movieline|F|By tying it back to characters that don't seem popped from any too-familiar mold, the film allows its sense of regret, its alarm at time passing, to feel earned.|7/10|June 7, 2012|N
safety_not_guaranteed|Mary F. Pols|TIME Magazine|F|Touching, generous, sweet, this little slip of a movie puts you under some kind of spell.|NA|June 7, 2012|Y
safety_not_guaranteed|Elizabeth Weitzman|New York Daily News|F|"Delightful proof that money and fame have nothing on ingenuity and wit, ""Safety Not Guaranteed"" is worth a million meaningless blockbusters. Even if it cost millions less than any one of them."|4/5|June 7, 2012|Y
safety_not_guaranteed|James Rocchi|MSN Movies|F|"Movies with a voice as strong, strange, smart and yes, sincere as ""Safety Not Guaranteed"" deserve to be heard."|4.5/5|June 7, 2012|Y
safety_not_guaranteed|Sam Adams|AV Club|F|Substituting charm, and sometimes quirk, for special effects, the no-budget time-travel caper Safety Not Guaranteed squeaks by on goodwill and guarded expectations.|B|June 7, 2012|Y
safety_not_guaranteed|Owen Gleiberman|Entertainment Weekly|F|Safety Not Guaranteed is a fable of ''redemption,'' and it's too tidy by half, but it is also very sweetly told.|B|June 6, 2012|Y
safety_not_guaranteed|Christy Lemire|Associated Press|F|You have to admire the fact that, rather than turning to the safety of snark, this little movie sticks to its big idea: All you gotta do is believe.|3/4|June 6, 2012|Y
safety_not_guaranteed|Don Groves|sbs.com.au|F|Quirky sci-fi comedy wears its heart on its sleeve as it plays tricks with time.|4/5|June 5, 2012|N
safety_not_guaranteed|Joshua Rothkopf|Time Out|R|Alas, a sophisticated trajectory is cut short for an outcome that's cringingly earnest.|3/5|June 5, 2012|Y
safety_not_guaranteed|Karina Longworth|Village Voice|F|As indie-film nerd-mances go, this one is genuinely sweet.|NA|June 5, 2012|Y
safety_not_guaranteed|Kathleen Murphy|MSN Movies|R|Cocooned in so-hip-it-hurts smugness, these faux-fairy tales perpetuate the sophomoric notion that deadpan quirk and snark are just cover for all that's really warm and cuddly and true.|2/5|June 5, 2012|Y
safety_not_guaranteed|Marshall Fine|Hollywood & Fine|F|Celebrates the idea of taking a chance and accepting the unexpected, in ways that are quietly funny.|NA|June 5, 2012|N
safety_not_guaranteed|Vadim Rizov|Boxoffice Magazine|R|The film sadly turns cloying and queasy.|2.5/5|June 4, 2012|N
safety_not_guaranteed|Cole Smithey|ColeSmithey.com|F|Magic realism takes hold in newbie director Colin Trevorrow's confident romantic comedy.|B|June 4, 2012|N
safety_not_guaranteed|Jesse Cataldo|Slant Magazine|F|More focused on emotion than adventure, it teases out the possibilities and perils of time travel without embroiling itself in the confusion inherent to the subject.|3/4|June 4, 2012|N
safety_not_guaranteed|Susan Granger|SSG Syndicate|F|A fun-filled, feel-good journey...|7/10|June 4, 2012|N
safety_not_guaranteed|Harvey S. Karten|Compuserve|F|Has a terrific cast and laughs throughout.|B|June 3, 2012|N
safety_not_guaranteed|Frederic and Mary Ann Brussat|Spirituality & Practice|F|A wonder-inducing combo of time travel and romantic comedy that tickles the funny bone and provokes thought about the different dimensions of time.|5/5|June 2, 2012|N
safety_not_guaranteed|Rich Cline|Shadows on the Wall|F|Most remarkable is the way the entire film seems so effortless, carrying us off on an adventure we never want to end.|5/5|May 4, 2012|N
safety_not_guaranteed|Matthew Turner|ViewLondon|F|A hugely enjoyable, frequently hilarious comedy with a brilliant script, an inspired premise, likeable characters and a star-making central performance from Aubrey Plaza.|5/5|April 28, 2012|N
safety_not_guaranteed|Jason Zingale|Bullz-Eye.com|F|A character-driven dramedy with equal parts humor and heart, Safety Not Guaranteed is a magical film about the human spirit whose charm is impossible to ignore.|4/5|April 6, 2012|N
safety_not_guaranteed|Jeff Bayer|The Scorecard Review|F|It's like this film almost sneaks up on you as you're watching it. At first it's just quirky/cute, but it becomes much more. Mark Duplass gives his best performance.|8/10|April 1, 2012|N
safety_not_guaranteed|Rob Hunter|Film School Rejects|F|Wonderful performances across the board; fantastic chemistry between Plaza and Duplass.|NA|March 15, 2012|N
safety_not_guaranteed|Erik Childress|eFilmCritic.com|F|Safety Not Guaranteed succeeds on its own merits by adapting our expectations towards more basic ideas of human nature rather than the fantastical sci-fi notions of the mind.|3/4|February 16, 2012|N
safety_not_guaranteed|John DeFore|Hollywood Reporter|F|A big win for everyone involved, Safety Not Guaranteed is especially exciting for fans of Aubrey Plaza, who proves she's good for more than snarky scene-stealing and can actually carry a film.|NA|February 10, 2012|Y
safety_not_guaranteed|Chris Bumbray|JoBlo's Movie Network|F|Totally charming. Aubrey Plaza and Mark Duplass make a wonderful pair. This has real sleeper potential.|8/10|February 3, 2012|N
safety_not_guaranteed|Kimberly Gadette|Doddle|F|... addresses the current generation of maturing adults who are all but emotionally homeless. Despite the story zipping forward with its sillier intentions, the underlying angst effectively resonates.|7.5/10|February 1, 2012|N
safety_not_guaranteed|Kate Erbland|Film School Rejects|F|Duplass and Plaza have lovely chemistry that's quite nice to watch unfold and they put in a pair of great performances|NA|January 26, 2012|N
safety_not_guaranteed|Jason Bailey|DVDTalk.com|F|There's a charge in watching a filmmaker take the kind of chances Trevorrow does, and pull it off... 'Safety Not Guaranteed' is a genuine original.|NA|January 26, 2012|N
safety_not_guaranteed|Todd Gilchrist|The Playlist|F|"An oddly effective little charmer, ""Safety Not Guaranteed"" ekes out a victory over so much of its indie-darling competition simply by following through on the ideas it introduces."|B|January 24, 2012|N
safety_not_guaranteed|Justin Chang|Variety|F|A small movie with a big heart, Safety Not Guaranteed is a sci-fi-tinged oddball comedy about love as the ultimate risky adventure.|NA|January 24, 2012|Y
z_for_zachariah|Federico Furzan|Cinelipsis|F|An interesting thriller about the effects of consequence. What an ending! [Full review in Spanish].|3/4|June 10, 2020|N
z_for_zachariah|Leslie Combemale|Cinema Siren|F|Beautifully acted and shot, it's a chamber drama that vividly captures desperation and loneliness.|A|October 16, 2019|N
z_for_zachariah|Mae Abdulbaki|Movies with Mae|F|Z for Zachariah is beautifully made, has wonderful storytelling, is subtle without being unclear, and has a lot of food for thought. A film that works in many ways and is a must watch.|4/5|May 2, 2019|N
z_for_zachariah|Abbie Bernstein|Assignment X|R|Z For Zachariah wants to give us food for thought, but the filmmakers aim to provide both character study and mystery, not trusting their creations enough for the former and laying things out too clearly for the latter to succeed.|C|December 14, 2018|N
z_for_zachariah|Pat Padua|DCist|R|A finally unsatisfying experiment, but the understated performances help overcome the sense that the last people on Earth are movie stars.|NA|August 29, 2018|N
z_for_zachariah|Pamela Powell|Daily Journal (Kankakee, IL)|F|All three talented actors pull from within to demonstrate the innermost heart and soul of each and everyone of us.|NA|August 21, 2018|N
